SRforSCF_03.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
120401, 0, 0, 1
120402, 0, 0, 1
120403, 0, 0, 1
120404, 0, 0, 1
120405, 0, 0, 1
120406, 0, 0, 1
120407, 38, 10, 1
120408, 72, 53, 1
120409, 330, 96, 1
120410, 554, 88, 1
120411, 722, 62, 1
120412, 676, 72, 1
120413, 213, 134, 1
120414, 162, 98, 1
120415, 129, 50, 1
120416, 55, 12, 1
120417, 0, 0, 1
120418, 0, 0, 1
120419, 0, 0, 1
120420, 0, 0, 1
120421, 0, 0, 1
120422, 0, 0, 1
120423, 0, 0, 1
120424, 0, 0, 1
120501, 0, 0, 1
120502, 0, 0, 1
120503, 0, 0, 1
120504, 0, 0, 1
120505, 0, 0, 1
120506, 0, 0, 1
120507, 2, 2, 1
120508, 17, 36, 1
120509, 45, 84, 1
120510, 141, 134, 1
120511, 136, 151, 1
120512, 84, 141, 1
120513, 146, 131, 1
120514, 60, 81, 1
120515, 165, 53, 1
120516, 19, 10, 1
120517, 0, 0, 1
120518, 0, 0, 1
120519, 0, 0, 1
120520, 0, 0, 1
120521, 0, 0, 1
120522, 0, 0, 1
120523, 0, 0, 1
120524, 0, 0, 1
120601, 0, 0, 1
120602, 0, 0, 1
120603, 0, 0, 1
120604, 0, 0, 1
120605, 0, 0, 1
120606, 0, 0, 1
120607, 115, 12, 1
120608, 146, 57, 1
120609, 26, 69, 1
120610, 7, 53, 1
120611, 14, 81, 1
120612, 12, 84, 1
120613, 5, 53, 1
120614, 7, 45, 1
120615, 55, 43, 1
120616, 38, 10, 1
120617, 0, 0, 1
120618, 0, 0, 1
120619, 0, 0, 1
120620, 0, 0, 1
120621, 0, 0, 1
120622, 0, 0, 1
120623, 0, 0, 1
120624, 0, 0, 1
120701, 0, 0, 1
120702, 0, 0, 1
120703, 0, 0, 1
120704, 0, 0, 1
120705, 0, 0, 1
120706, 0, 0, 1
120707, 160, 12, 1
120708, 162, 57, 1
120709, 351, 91, 1
120710, 318, 127, 1
120711, 167, 153, 1
120712, 339, 139, 1
120713, 733, 50, 1
120714, 327, 88, 1
120715, 208, 50, 1
120716, 38, 10, 1
120717, 0, 0, 1
120718, 0, 0, 1
120719, 0, 0, 1
120720, 0, 0, 1
120721, 0, 0, 1
120722, 0, 0, 1
120723, 0, 0, 1
120724, 0, 0, 1
120801, 0, 0, 1
120802, 0, 0, 1
120803, 0, 0, 1
120804, 0, 0, 1
120805, 0, 0, 1
120806, 0, 0, 1
120807, 81, 12, 1
120808, 459, 43, 1
120809, 614, 55, 1
120810, 81, 122, 1
120811, 36, 112, 1
120812, 45, 122, 1
120813, 160, 131, 1
120814, 100, 91, 1
120815, 24, 33, 1
120816, 10, 7, 1
120817, 0, 0, 1
120818, 0, 0, 1
120819, 0, 0, 1
120820, 0, 0, 1
120821, 0, 0, 1
120822, 0, 0, 1
120823, 0, 0, 1
120824, 0, 0, 1
120901, 0, 0, 1
120902, 0, 0, 1
120903, 0, 0, 1
120904, 0, 0, 1
120905, 0, 0, 1
120906, 0, 0, 1
120907, 115, 12, 1
120908, 514, 38, 1
120909, 705, 43, 1
120910, 640, 69, 1
120911, 119, 146, 1
120912, 57, 127, 1
120913, 301, 124, 1
120914, 351, 86, 1
120915, 43, 41, 1
120916, 19, 10, 1
120917, 0, 0, 1
120918, 0, 0, 1
120919, 0, 0, 1
120920, 0, 0, 1
120921, 0, 0, 1
120922, 0, 0, 1
120923, 0, 0, 1
120924, 0, 0, 1
121001, 0, 0, 1
121002, 0, 0, 1
121003, 0, 0, 1
121004, 0, 0, 1
121005, 0, 0, 1
121006, 0, 0, 1
121007, 2, 5, 1
121008, 17, 33, 1
121009, 45, 79, 1
121010, 31, 96, 1
121011, 17, 93, 1
121012, 31, 108, 1
121013, 198, 131, 1
121014, 201, 96, 1
121015, 76, 45, 1
121016, 38, 10, 1
121017, 0, 0, 1
121018, 0, 0, 1
121019, 0, 0, 1
121020, 0, 0, 1
121021, 0, 0, 1
121022, 0, 0, 1
121023, 0, 0, 1
121024, 0, 0, 1
121101, 0, 0, 1
121102, 0, 0, 1
121103, 0, 0, 1
121104, 0, 0, 1
121105, 0, 0, 1
121106, 0, 0, 1
121107, 0, 0, 1
121108, 14, 29, 1
121109, 53, 81, 1
121110, 5, 41, 1
121111, 5, 31, 1
121112, 5, 50, 1
121113, 17, 72, 1
121114, 33, 69, 1
121115, 256, 50, 1
121116, 115, 14, 1
121117, 0, 0, 1
121118, 0, 0, 1
121119, 0, 0, 1
121120, 0, 0, 1
121121, 0, 0, 1
121122, 0, 0, 1
121123, 0, 0, 1
121124, 0, 0, 1
121201, 0, 0, 1
121202, 0, 0, 1
121203, 0, 0, 1
121204, 0, 0, 1
121205, 0, 0, 1
121206, 0, 0, 1
121207, 10, 7, 1
121208, 31, 38, 1
121209, 33, 69, 1
121210, 495, 96, 1
121211, 79, 136, 1
121212, 100, 141, 1
121213, 17, 76, 1
121214, 55, 79, 1
121215, 55, 43, 1
121216, 19, 10, 1
121217, 0, 0, 1
121218, 0, 0, 1
121219, 0, 0, 1
121220, 0, 0, 1
121221, 0, 0, 1
121222, 0, 0, 1
121223, 0, 0, 1
121224, 0, 0, 1
121301, 0, 0, 1
121302, 0, 0, 1
121303, 0, 0, 1
121304, 0, 0, 1
121305, 0, 0, 1
121306, 0, 0, 1
121307, 2, 2, 1
121308, 98, 50, 1
121309, 213, 96, 1
121310, 334, 119, 1
121311, 698, 65, 1
121312, 619, 81, 1
121313, 67, 115, 1
121314, 76, 86, 1
121315, 79, 45, 1
121316, 38, 10, 1
121317, 0, 0, 1
121318, 0, 0, 1
121319, 0, 0, 1
121320, 0, 0, 1
121321, 0, 0, 1
121322, 0, 0, 1
121323, 0, 0, 1
121324, 0, 0, 1
121401, 0, 0, 1
121402, 0, 0, 1
121403, 0, 0, 1
121404, 0, 0, 1
121405, 0, 0, 1
121406, 0, 0, 1
121407, 55, 12, 1
121408, 456, 41, 1
121409, 640, 50, 1
121410, 686, 60, 1
121411, 585, 91, 1
121412, 318, 139, 1
121413, 423, 108, 1
121414, 263, 93, 1
121415, 134, 50, 1
121416, 38, 10, 1
121417, 0, 0, 1
121418, 0, 0, 1
121419, 0, 0, 1
121420, 0, 0, 1
121421, 0, 0, 1
121422, 0, 0, 1
121423, 0, 0, 1
121424, 0, 0, 1
121501, 0, 0, 1
121502, 0, 0, 1
121503, 0, 0, 1
121504, 0, 0, 1
121505, 0, 0, 1
121506, 0, 0, 1
121507, 2, 2, 1
121508, 2, 14, 1
121509, 5, 31, 1
121510, 5, 55, 1
121511, 19, 88, 1
121512, 667, 72, 1
121513, 406, 110, 1
121514, 62, 81, 1
121515, 103, 48, 1
121516, 19, 10, 1
121517, 0, 0, 1
121518, 0, 0, 1
121519, 0, 0, 1
121520, 0, 0, 1
121521, 0, 0, 1
121522, 0, 0, 1
121523, 0, 0, 1
121524, 0, 0, 1
121601, 0, 0, 1
121602, 0, 0, 1
121603, 0, 0, 1
121604, 0, 0, 1
121605, 0, 0, 1
121606, 0, 0, 1
121607, 19, 10, 1
121608, 547, 38, 1
121609, 129, 93, 1
121610, 323, 119, 1
121611, 291, 141, 1
121612, 564, 93, 1
121613, 676, 62, 1
121614, 332, 88, 1
121615, 191, 53, 1
121616, 36, 10, 1
121617, 0, 0, 1
121618, 0, 0, 1
121619, 0, 0, 1
121620, 0, 0, 1
121621, 0, 0, 1
121622, 0, 0, 1
121623, 0, 0, 1
121624, 0, 0, 1
121701, 0, 0, 1
121702, 0, 0, 1
121703, 0, 0, 1
121704, 0, 0, 1
121705, 0, 0, 1
121706, 0, 0, 1
121707, 55, 12, 1
121708, 239, 50, 1
121709, 726, 38, 1
121710, 466, 98, 1
121711, 765, 50, 1
121712, 846, 36, 1
121713, 676, 62, 1
121714, 311, 91, 1
121715, 26, 36, 1
121716, 10, 7, 1
121717, 0, 0, 1
121718, 0, 0, 1
121719, 0, 0, 1
121720, 0, 0, 1
121721, 0, 0, 1
121722, 0, 0, 1
121723, 0, 0, 1
121724, 0, 0, 1
121801, 0, 0, 1
121802, 0, 0, 1
121803, 0, 0, 1
121804, 0, 0, 1
121805, 0, 0, 1
121806, 0, 0, 1
121807, 19, 10, 1
121808, 124, 48, 1
121809, 229, 93, 1
121810, 829, 36, 1
121811, 853, 36, 1
121812, 889, 36, 1
121813, 822, 36, 1
121814, 530, 65, 1
121815, 504, 38, 1
121816, 81, 12, 1
121817, 0, 0, 1
121818, 0, 0, 1
121819, 0, 0, 1
121820, 0, 0, 1
121821, 0, 0, 1
121822, 0, 0, 1
121823, 0, 0, 1
121824, 0, 0, 1
121901, 0, 0, 1
121902, 0, 0, 1
121903, 0, 0, 1
121904, 0, 0, 1
121905, 0, 0, 1
121906, 0, 0, 1
121907, 2, 2, 1
121908, 29, 33, 1
121909, 45, 74, 1
121910, 616, 72, 1
121911, 146, 146, 1
121912, 53, 122, 1
121913, 177, 129, 1
121914, 72, 86, 1
121915, 258, 50, 1
121916, 55, 12, 1
121917, 0, 0, 1
121918, 0, 0, 1
121919, 0, 0, 1
121920, 0, 0, 1
121921, 0, 0, 1
121922, 0, 0, 1
121923, 0, 0, 1
121924, 0, 0, 1
122001, 0, 0, 1
122002, 0, 0, 1
122003, 0, 0, 1
122004, 0, 0, 1
122005, 0, 0, 1
122006, 0, 0, 1
122007, 36, 10, 1
122008, 473, 38, 1
122009, 643, 48, 1
122010, 679, 60, 1
122011, 748, 55, 1
122012, 733, 57, 1
122013, 664, 62, 1
122014, 248, 96, 1
122015, 115, 50, 1
122016, 36, 10, 1
122017, 0, 0, 1
122018, 0, 0, 1
122019, 0, 0, 1
122020, 0, 0, 1
122021, 0, 0, 1
122022, 0, 0, 1
122023, 0, 0, 1
122024, 0, 0, 1
122101, 0, 0, 1
122102, 0, 0, 1
122103, 0, 0, 1
122104, 0, 0, 1
122105, 0, 0, 1
122106, 0, 0, 1
122107, 10, 7, 1
122108, 50, 38, 1
122109, 48, 74, 1
122110, 174, 127, 1
122111, 722, 60, 1
122112, 108, 141, 1
122113, 19, 81, 1
122114, 31, 67, 1
122115, 115, 50, 1
122116, 81, 12, 1
122117, 0, 0, 1
122118, 0, 0, 1
122119, 0, 0, 1
122120, 0, 0, 1
122121, 0, 0, 1
122122, 0, 0, 1
122123, 0, 0, 1
122124, 0, 0, 1
122201, 0, 0, 1
122202, 0, 0, 1
122203, 0, 0, 1
122204, 0, 0, 1
122205, 0, 0, 1
122206, 0, 0, 1
122207, 10, 7, 1
122208, 382, 41, 1
122209, 612, 53, 1
122210, 647, 65, 1
122211, 712, 60, 1
122212, 779, 48, 1
122213, 624, 72, 1
122214, 323, 91, 1
122215, 93, 50, 1
122216, 36, 10, 1
122217, 0, 0, 1
122218, 0, 0, 1
122219, 0, 0, 1
122220, 0, 0, 1
122221, 0, 0, 1
122222, 0, 0, 1
122223, 0, 0, 1
122224, 0, 0, 1
122301, 0, 0, 1
122302, 0, 0, 1
122303, 0, 0, 1
122304, 0, 0, 1
122305, 0, 0, 1
122306, 0, 0, 1
122307, 2, 5, 1
122308, 17, 29, 1
122309, 29, 62, 1
122310, 208, 127, 1
122311, 662, 72, 1
122312, 738, 57, 1
122313, 667, 62, 1
122314, 155, 96, 1
122315, 33, 38, 1
122316, 10, 7, 1
122317, 0, 0, 1
122318, 0, 0, 1
122319, 0, 0, 1
122320, 0, 0, 1
122321, 0, 0, 1
122322, 0, 0, 1
122323, 0, 0, 1
122324, 0, 0, 1
122401, 0, 0, 1
122402, 0, 0, 1
122403, 0, 0, 1
122404, 0, 0, 1
122405, 0, 0, 1
122406, 0, 0, 1
122407, 10, 7, 1
122408, 36, 33, 1
122409, 24, 60, 1
122410, 10, 57, 1
122411, 0, 31, 1
122412, 0, 29, 1
122413, 0, 24, 1
122414, 2, 24, 1
122415, 2, 19, 1
122416, 2, 5, 1
122417, 0, 0, 1
122418, 0, 0, 1
122419, 0, 0, 1
122420, 0, 0, 1
122421, 0, 0, 1
122422, 0, 0, 1
122423, 0, 0, 1
122424, 0, 0, 1
122501, 0, 0, 1
122502, 0, 0, 1
122503, 0, 0, 1
122504, 0, 0, 1
122505, 0, 0, 1
122506, 0, 0, 1
122507, 2, 5, 1
122508, 14, 26, 1
122509, 29, 65, 1
122510, 280, 122, 1
122511, 915, 36, 1
122512, 896, 36, 1
122513, 999, 48, 1
122514, 229, 98, 1
122515, 275, 53, 1
122516, 160, 14, 1
122517, 0, 0, 1
122518, 0, 0, 1
122519, 0, 0, 1
122520, 0, 0, 1
122521, 0, 0, 1
122522, 0, 0, 1
122523, 0, 0, 1
122524, 0, 0, 1
122601, 0, 0, 1
122602, 0, 0, 1
122603, 0, 0, 1
122604, 0, 0, 1
122605, 0, 0, 1
122606, 0, 0, 1
122607, 10, 7, 1
122608, 62, 41, 1
122609, 210, 91, 1
122610, 463, 98, 1
122611, 597, 86, 1
122612, 659, 74, 1
122613, 478, 100, 1
122614, 110, 93, 1
122615, 57, 45, 1
122616, 10, 7, 1
122617, 0, 0, 1
122618, 0, 0, 1
122619, 0, 0, 1
122620, 0, 0, 1
122621, 0, 0, 1
122622, 0, 0, 1
122623, 0, 0, 1
122624, 0, 0, 1
122701, 0, 0, 1
122702, 0, 0, 1
122703, 0, 0, 1
122704, 0, 0, 1
122705, 0, 0, 1
122706, 0, 0, 1
122707, 19, 10, 1
122708, 585, 36, 1
122709, 170, 91, 1
122710, 607, 74, 1
122711, 698, 65, 1
122712, 659, 74, 1
122713, 478, 100, 1
122714, 277, 96, 1
122715, 127, 55, 1
122716, 112, 14, 1
122717, 0, 0, 1
122718, 0, 0, 1
122719, 0, 0, 1
122720, 0, 0, 1
122721, 0, 0, 1
122722, 0, 0, 1
122723, 0, 0, 1
122724, 0, 0, 1
122801, 0, 0, 1
122802, 0, 0, 1
122803, 0, 0, 1
122804, 0, 0, 1
122805, 0, 0, 1
122806, 0, 0, 1
122807, 2, 5, 1
122808, 308, 43, 1
122809, 389, 79, 1
122810, 643, 65, 1
122811, 676, 69, 1
122812, 385, 131, 1
122813, 69, 117, 1
122814, 79, 91, 1
122815, 60, 48, 1
122816, 10, 7, 1
122817, 0, 0, 1
122818, 0, 0, 1
122819, 0, 0, 1
122820, 0, 0, 1
122821, 0, 0, 1
122822, 0, 0, 1
122823, 0, 0, 1
122824, 0, 0, 1
122901, 0, 0, 1
122902, 0, 0, 1
122903, 0, 0, 1
122904, 0, 0, 1
122905, 0, 0, 1
122906, 0, 0, 1
122907, 2, 2, 1
122908, 14, 24, 1
122909, 38, 67, 1
122910, 172, 127, 1
122911, 29, 100, 1
122912, 17, 91, 1
122913, 33, 98, 1
122914, 48, 79, 1
122915, 41, 43, 1
122916, 55, 12, 1
122917, 0, 0, 1
122918, 0, 0, 1
122919, 0, 0, 1
122920, 0, 0, 1
122921, 0, 0, 1
122922, 0, 0, 1
122923, 0, 0, 1
122924, 0, 0, 1
123001, 0, 0, 1
123002, 0, 0, 1
123003, 0, 0, 1
123004, 0, 0, 1
123005, 0, 0, 1
123006, 0, 0, 1
123007, 0, 0, 1
123008, 7, 19, 1
123009, 10, 45, 1
123010, 7, 55, 1
123011, 24, 96, 1
123012, 43, 119, 1
123013, 41, 105, 1
123014, 29, 72, 1
123015, 10, 29, 1
123016, 2, 5, 1
123017, 0, 0, 1
123018, 0, 0, 1
123019, 0, 0, 1
123020, 0, 0, 1
123021, 0, 0, 1
123022, 0, 0, 1
123023, 0, 0, 1
123024, 0, 0, 1
123101, 0, 0, 1
123102, 0, 0, 1
123103, 0, 0, 1
123104, 0, 0, 1
123105, 0, 0, 1
123106, 0, 0, 1
123107, 2, 2, 1
123108, 10, 19, 1
123109, 14, 50, 1
123110, 19, 76, 1
123111, 26, 103, 1
123112, 53, 124, 1
123113, 69, 117, 1
123114, 141, 100, 1
123115, 36, 43, 1
123116, 19, 10, 1
123117, 0, 0, 1
123118, 0, 0, 1
123119, 0, 0, 1
123120, 0, 0, 1
123121, 0, 0, 1
123122, 0, 0, 1
123123, 0, 0, 1
123124, 0, 0, 1
